#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_016845.1",4977447,4978556,"-",11850042,,"KPHS_49730","YP_005229273.1",369,"high-affinity branched-chain amino acid ABC transporter substrate-binding protein"
"chromosome","NC_016845.1",4978588,4978731,"+",11850043,,"KPHS_49740","YP_005229274.1",47,"hypothetical protein KPHS_49740"
"chromosome","NC_016845.1",4978710,4978946,"-",11850044,,"KPHS_49750","YP_005229275.1",78,"hypothetical protein KPHS_49750"
"chromosome","NC_016845.1",4978980,4979363,"+",11850045,,"KPHS_49760","YP_005229276.1",127,"putative acyltransferase"
"chromosome","NC_016845.1",4979757,4980860,"-",11850046,,"KPHS_49770","YP_005229277.1",367,"high-affinity branched-chain amino acid transporter periplasmic binding component"
"chromosome","NC_016845.1",4981118,4982362,"-",11850047,,"KPHS_49780","YP_005229278.1",414,"aromatic amino acid transporter"
"chromosome","NC_016845.1",4982510,4983775,"-",11850048,,"KPHS_49790","YP_005229279.1",421,"4-aminobutyrate aminotransferase"
"chromosome","NC_016845.1",4983894,4985417,"+",11850049,,"KPHS_49800","YP_005229280.1",507,"GntR family transcriptional regulator"
"chromosome","NC_016845.1",4985470,4986324,"-",11850050,,"KPHS_49810","YP_005229281.1",284,"RNA polymerase factor sigma-32"
"chromosome","NC_016845.1",4986594,4987649,"-",11850051,,"KPHS_49820","YP_005229282.1",351,"cell division protein FtsX"
"chromosome","NC_016845.1",4987642,4988310,"-",11850052,,"KPHS_49830","YP_005229283.1",222,"cell division protein FtsE"
"chromosome","NC_016845.1",4988313,4989836,"-",11850053,,"KPHS_49840","YP_005229284.1",507,"cell division membrane protein"
"chromosome","NC_016845.1",4990019,4990615,"+",11850054,,"KPHS_49850","YP_005229285.1",198,"RsmD family RNA methyltransferase"
"chromosome","NC_016845.1",4990605,4990880,"+",11850055,,"KPHS_49860","YP_005229286.1",91,"DUF1145 family protein"
"chromosome","NC_016845.1",4990894,4991244,"-",11850056,,"KPHS_49870","YP_005229287.1",116,"putative receptor"
"chromosome","NC_016845.1",4991395,4992021,"+",11850057,,"KPHS_49880","YP_005229288.1",208,"lysoplasmalogenase"
"chromosome","NC_016845.1",4992100,4994310,"+",11850058,,"KPHS_49890","YP_005229289.1",736,"heavy-metal transporting ATPase ZntA"
"chromosome","NC_016845.1",4994414,4994659,"-",11850059,,"KPHS_49900","YP_005229290.1",81,"cell developmental protein SirA"
"chromosome","NC_016845.1",4994866,4995531,"+",11850060,,"KPHS_49910","YP_005229291.1",221,"7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter"
"chromosome","NC_016845.1",4995605,4996162,"+",11850061,,"KPHS_49920","YP_005229292.1",185,"DcrB family lipoprotein"
"chromosome","NC_016845.1",4996163,4997383,"-",11850062,,"KPHS_49930","YP_005229293.1",406,"major facilitator family transporter"
"chromosome","NC_016845.1",4997517,4997924,"+",11850063,,"KPHS_49940","YP_005229294.1",135,"PerM family permease, partial"
"chromosome","NC_016845.1",4997937,4998566,"+",11850064,,"KPHS_49950","YP_005229295.1",209,"AI-2E family transporter"
"chromosome","NC_016845.1",4998563,4998943,"-",11850065,,"KPHS_49960","YP_005229296.1",126,"4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF"
"chromosome","NC_016845.1",4998943,4999281,"-",11850066,,"KPHS_49970","YP_005229297.1",112,"4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE"
"chromosome","NC_016845.1",4999278,5000933,"-",11850067,,"KPHS_49980","YP_005229298.1",551,"4-amino-4-deoxy-L-arabinose transferase"
"chromosome","NC_016845.1",5000933,5001835,"-",11850068,,"KPHS_49990","YP_005229299.1",300,"4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase"
"chromosome","NC_016845.1",5001832,5003817,"-",11850069,,"KPHS_50000","YP_005229300.1",661,"bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase"
"chromosome","NC_016845.1",5003814,5004797,"-",11850070,,"KPHS_50010","YP_005229301.1",327,"undecaprenyl phosphate 4-deoxy-4-formamido-L-arabinose transferase"
"chromosome","NC_016845.1",5004799,5005938,"-",11850071,,"KPHS_50020","YP_005229302.1",379,"putative aminotransferase"
"chromosome","NC_016845.1",5006335,5006841,"-",11850072,,"KPHS_50030","YP_005229303.1",168,"putative phenolic acid decarboxylase"
"chromosome","NC_016845.1",5006939,5007799,"+",11850073,,"KPHS_50040","YP_005229304.1",286,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",5007938,5009506,"+",11850074,,"KPHS_50050","YP_005229305.1",522,"nickel ABC transporter periplasmic substrate-binding protein"
"chromosome","NC_016845.1",5009506,5010450,"+",11850075,,"KPHS_50060","YP_005229306.1",314,"nickel transporter permease NikB"
"chromosome","NC_016845.1",5010447,5011280,"+",11850076,,"KPHS_50070","YP_005229307.1",277,"nickel transport system permease component"
"chromosome","NC_016845.1",5011280,5012044,"+",11850077,,"KPHS_50080","YP_005229308.1",254,"nickel transporter ATP-binding protein"
"chromosome","NC_016845.1",5012041,5012832,"+",11850078,,"KPHS_50090","YP_005229309.1",263,"nickel transporter ATP-binding protein"
"chromosome","NC_016845.1",5012820,5013218,"+",11850079,,"KPHS_50100","YP_005229310.1",132,"nickel responsive regulator"
"chromosome","NC_016845.1",5013556,5014569,"+",11850080,,"KPHS_50110","YP_005229311.1",337,"magnesium transporter"
"chromosome","NC_016845.1",5014609,5015802,"-",11850081,,"KPHS_50120","YP_005229312.1",397,"putative oxidoreductase"
"chromosome","NC_016845.1",5016032,5017528,"+",11850082,,"KPHS_50130","YP_005229313.1",498,"low-affinity phosphate transport protein"
"chromosome","NC_016845.1",5017584,5017805,"-",11850083,,"KPHS_50140","YP_005229314.1",73,"universal stress protein UspB"
"chromosome","NC_016845.1",5018302,5018739,"+",11850084,,"KPHS_50150","YP_005229315.1",145,"universal stress protein A"
"chromosome","NC_016845.1",5019020,5020468,"+",11850085,,"KPHS_50160","YP_005229316.1",482,"amino acid/peptide transporter"
"chromosome","NC_016845.1",5020614,5021366,"-",11850086,,"KPHS_50170","YP_005229317.1",250,"16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ"
"chromosome","NC_016845.1",5021374,5023416,"-",11850087,,"KPHS_50180","YP_005229318.1",680,"oligopeptidase A"
"chromosome","NC_016845.1",5023599,5024870,"-",11850088,,"KPHS_50190","YP_005229319.1",423,"putative phosphatase"
"chromosome","NC_016845.1",5025064,5025906,"+",11850089,,"KPHS_50200","YP_005229320.1",280,"23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ"
"chromosome","NC_016845.1",5025979,5027331,"+",11850090,,"KPHS_50210","YP_005229321.1",450,"glutathione-disulfide reductase"
"chromosome","NC_016845.1",5027384,5028046,"-",11850091,,"KPHS_50220","YP_005229322.1",220,"putative glutathione S-transferase"
"chromosome","NC_016845.1",5028134,5029282,"+",11850092,,"KPHS_50230","YP_005229323.1",382,"putative iron-containing alcohol dehydrogenase"
"chromosome","NC_016845.1",5029522,5031174,"+",11850093,,"KPHS_50240","YP_005229324.1",550,"cytoplasmic trehalase"
"chromosome","NC_016845.1",5031241,5031774,"+",11850094,,"KPHS_50250","YP_005229325.1",177,"putative acetyltransferase"
"chromosome","NC_016845.1",5031809,5032567,"-",11850095,,"KPHS_50260","YP_005229326.1",252,"oxidoreductase"
"chromosome","NC_016845.1",5032687,5033586,"+",11850096,,"KPHS_50270","YP_005229327.1",299,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",5033693,5034724,"+",11850097,,"KPHS_50280","YP_005229328.1",343,"inner membrane protein YhjD"
"chromosome","NC_016845.1",5034996,5036318,"+",11850098,,"KPHS_50290","YP_005229329.1",440,"metabolite/H+ symporter, major facilitator superfamily (MFS)"
"chromosome","NC_016845.1",5036356,5038407,"-",11850099,,"KPHS_50300","YP_005229330.1",683,"AsmA family protein"
"chromosome","NC_016845.1",5038424,5038609,"+",11850100,,"KPHS_50310","YP_005229331.1",61,"antibiotic biosynthesis monooxygenase"
"chromosome","NC_016845.1",5038602,5039531,"+",11850101,,"KPHS_50320","YP_005229332.1",309,"ketodeoxygluconokinase"
"chromosome","NC_016845.1",5039586,5041088,"-",11850102,,"KPHS_50330","YP_005229333.1",500,"putative peptidase"
"chromosome","NC_016845.1",5041308,5042594,"-",11850103,,"KPHS_50340","YP_005229334.1",428,"C4-dicarboxylate transporter DctA"
"chromosome","NC_016845.1",5042751,5044757,"-",11850104,,"KPHS_50350","YP_005229335.1",668,"phosphodiesterase"
"chromosome","NC_016845.1",5044794,5044910,"-",11850105,,"KPHS_50360","YP_005229336.1",38,"hypothetical protein KPHS_50360"
"chromosome","NC_016845.1",5045000,5048476,"-",11850106,,"KPHS_50370","YP_005229337.1",1158,"cellulose synthase subunit BcsC"
"chromosome","NC_016845.1",5048458,5049567,"-",11850107,,"KPHS_50380","YP_005229338.1",369,"endo-1,4-D-glucanase"
"chromosome","NC_016845.1",5049571,5051916,"-",11850108,,"KPHS_50390","YP_005229339.1",781,"putative cellulose synthase"
"chromosome","NC_016845.1",5051927,5054545,"-",11850109,,"KPHS_50400","YP_005229340.1",872,"cellulose synthase catalytic subunit"
"chromosome","NC_016845.1",5054542,5055273,"-",11850110,,"KPHS_50410","YP_005229341.1",243,"cell division protein"
"chromosome","NC_016845.1",5055285,5055473,"-",11850111,,"KPHS_50420","YP_005229342.1",62,"hypothetical protein KPHS_50420"
"chromosome","NC_016845.1",5055642,5057195,"+",11850112,,"KPHS_50430","YP_005229343.1",517,"cellulose biosynthesis protein BcsE"
"chromosome","NC_016845.1",5057195,5057392,"+",11850113,,"KPHS_50440","YP_005229344.1",65,"cellulose biosynthesis protein BcsF"
"chromosome","NC_016845.1",5057389,5059068,"+",11850114,,"KPHS_50450","YP_005229345.1",559,"cellulose biosynthesis protein BcsG"
"chromosome","NC_016845.1",5059176,5060177,"-",11850115,,"KPHS_50460","YP_005229346.1",333,"endo-1,4-D-glucanase"
"chromosome","NC_016845.1",5060189,5060665,"-",11850116,,"KPHS_50470","YP_005229347.1",158,"hypothetical protein KPHS_50470"
"chromosome","NC_016845.1",5060665,5064717,"-",11850117,,"KPHS_50480","YP_005229348.1",1350,"putative cellulose synthase"
"chromosome","NC_016845.1",5064714,5067149,"-",11850118,,"KPHS_50490","YP_005229349.1",811,"cellulose synthase regulator protein"
"chromosome","NC_016845.1",5067146,5069257,"-",11850119,,"KPHS_50500","YP_005229350.1",703,"putative cellulose synthase"
"chromosome","NC_016845.1",5069277,5070068,"-",11850120,,"KPHS_50510","YP_005229351.1",263,"putative ATPase involved in chromosome partitioning"
"chromosome","NC_016845.1",5070070,5070609,"-",11850121,,"KPHS_50520","YP_005229352.1",179,"cellulose biosynthesis protein BcsO"
"chromosome","NC_016845.1",5070927,5071106,"-",11850122,,"KPHS_50530","YP_005229353.1",59,"hypothetical protein KPHS_50530"
"chromosome","NC_016845.1",5071125,5072138,"-",11850123,,"KPHS_50540","YP_005229354.1",337,"dipeptide transporter ATP-binding subunit"
"chromosome","NC_016845.1",5072135,5073118,"-",11850124,,"KPHS_50550","YP_005229355.1",327,"dipeptide transport system ATP-binding component"
"chromosome","NC_016845.1",5073129,5074031,"-",11850125,,"KPHS_50560","YP_005229356.1",300,"dipeptide transporter"
"chromosome","NC_016845.1",5074041,5074976,"-",11850126,,"KPHS_50570","YP_005229357.1",311,"dipeptide transporter permease DppB"
"chromosome","NC_016845.1",5075195,5076775,"-",11850127,,"KPHS_50580","YP_005229358.1",526,"dipeptide transport protein"
"chromosome","NC_016845.1",5077442,5078227,"-",11850128,,"KPHS_50590","YP_005229359.1",261,"IS3 family transposase"
"chromosome","NC_016845.1",5078284,5078805,"-",11850129,,"KPHS_50600","YP_005229360.1",173,"IS3 family transposase"
"chromosome","NC_016845.1",5079163,5080557,"-",11850131,,"KPHS_50610","YP_005229361.1",464,"ankyrin repeat domain-containing protein"
"chromosome","NC_016845.1",5080749,5082422,"-",11850132,,"KPHS_50620","YP_005229362.1",557,"putative transmembrane protein"
"chromosome","NC_016845.1",5082665,5083870,"-",11850133,,"KPHS_50630","YP_005229363.1",401,"MFS superfamily oxalate/formate antiporter"
"chromosome","NC_016845.1",5084112,5084693,"-",11850134,,"KPHS_50640","YP_005229364.1",193,"putative lipase"
"chromosome","NC_016845.1",5084899,5085480,"+",11850135,,"KPHS_50650","YP_005229365.1",193,"3-methyladenine DNA glycosylase"
"chromosome","NC_016845.1",5085458,5085898,"+",11850136,,"KPHS_50660","YP_005229366.1",146,"GNAT family acetyltransferase"
"chromosome","NC_016845.1",5085867,5088197,"-",11850137,,"KPHS_50670","YP_005229367.1",776,"biotin sulfoxide reductase"
"chromosome","NC_016845.1",5088365,5089027,"+",11850138,,"KPHS_50680","YP_005229368.1",220,"putative outer membrane lipoprotein"
"chromosome","NC_016845.1",5089036,5089152,"-",11850140,,"KPHS_50690","YP_005229369.1",38,"hypothetical protein KPHS_50690"
"chromosome","NC_016845.1",5089131,5090147,"+",11850141,,"KPHS_50700","YP_005229370.1",338,"putative transcriptional regulator"
"chromosome","NC_016845.1",5090259,5091008,"+",11850142,,"KPHS_50710","YP_005229371.1",249,"putative sugar phosphate isomerase/epimerase"
"chromosome","NC_016845.1",5091012,5091947,"+",11850143,,"KPHS_50720","YP_005229372.1",311,"putative kinase"
"chromosome","NC_016845.1",5092052,5093332,"+",11850144,,"KPHS_50730","YP_005229373.1",426,"general substrate transporter"
"chromosome","NC_016845.1",5093357,5094328,"+",11850145,,"KPHS_50740","YP_005229374.1",323,"2-hydroxyacid dehydrogenase"
"chromosome","NC_016845.1",5094437,5095147,"-",11850146,,"KPHS_50750","YP_005229375.1",236,"DUF3053 domain-containing protein"
"chromosome","NC_016845.1",5095588,5096943,"+",11850147,,"KPHS_50760","YP_005229376.1",451,"major facilitator superfamily permease"
"chromosome","NC_016845.1",5097189,5097479,"+",11850148,,"KPHS_50770","YP_005229377.1",96,"putative transcriptional regulator"
"chromosome","NC_016845.1",5097732,5097944,"+",11850149,,"KPHS_50780","YP_005229378.1",70,"major cold shock protein"
"chromosome","NC_016845.1",5098043,5099662,"-",11850150,,"KPHS_50790","YP_005229379.1",539,"ABC transport system ATP-binding component"
"chromosome","NC_016845.1",5099964,5100116,"-",11850151,,"KPHS_50800","YP_005229380.1",50,"small toxic polypeptide"
"chromosome","NC_016845.1",5100442,5102511,"-",11850152,,"KPHS_50810","YP_005229381.1",689,"glycyl-tRNA synthetase subunit beta"
"chromosome","NC_016845.1",5102521,5103432,"-",11850153,,"KPHS_50820","YP_005229382.1",303,"glycyl-tRNA synthetase subunit alpha"
"chromosome","NC_016845.1",5103560,5103859,"-",11850154,,"KPHS_50830","YP_005229383.1",99,"putative outer membrane protein"
"chromosome","NC_016845.1",5104039,5105034,"+",11850155,,"KPHS_50840","YP_005229384.1",331,"inner membrane protein YiaH"
"chromosome","NC_016845.1",5105061,5105507,"-",11850156,,"KPHS_50850","YP_005229385.1",148,"YiaB family inner membrane protein"
"chromosome","NC_016845.1",5105539,5105910,"-",11850157,,"KPHS_50860","YP_005229386.1",123,"hypothetical protein KPHS_50860"
"chromosome","NC_016845.1",5106079,5107533,"-",11850158,,"KPHS_50870","YP_005229387.1",484,"xylulokinase"
"chromosome","NC_016845.1",5107626,5108948,"-",11850159,,"KPHS_50880","YP_005229388.1",440,"xylose isomerase"
"chromosome","NC_016845.1",5109383,5110438,"+",11850160,,"KPHS_50890","YP_005229389.1",351,"D-xylose ABC superfamily ATP binding cassette transporter, binding protein"
"chromosome","NC_016845.1",5110503,5112044,"+",11850161,,"KPHS_50900","YP_005229390.1",513,"D-xylose transport system ATP-binding component"
"chromosome","NC_016845.1",5112022,5113203,"+",11850162,,"KPHS_50910","YP_005229391.1",393,"D-xylose transport permease ABC transporter permease"
"chromosome","NC_016845.1",5113436,5114614,"+",11850163,,"KPHS_50920","YP_005229392.1",392,"putative xyl operon regulator"
"chromosome","NC_016845.1",5114652,5115215,"-",11850164,,"KPHS_50930","YP_005229393.1",187,"mannosyl-glycoprotein endo-beta-N-acetylglucosamidase"
"chromosome","NC_016845.1",5115785,5117818,"+",11850165,,"KPHS_50940","YP_005229394.1",677,"maltohexaose-producing amylase"
"chromosome","NC_016845.1",5117989,5119245,"+",11850166,,"KPHS_50950","YP_005229395.1",418,"valine--pyruvate transaminase"
"chromosome","NC_016845.1",5119288,5119773,"-",11850167,,"KPHS_50960","YP_005229396.1",161,"putative electron transport protein Fe-S center"
"chromosome","NC_016845.1",5120018,5121859,"-",11850168,,"KPHS_50970","YP_005229397.1",613,"selenocysteinyl-tRNA-specific translation factor"
"chromosome","NC_016845.1",5121856,5123244,"-",11850169,,"KPHS_50980","YP_005229398.1",462,"selenocysteine synthase"
"chromosome","NC_016845.1",5123350,5123958,"-",11850170,,"KPHS_50990","YP_005229399.1",202,"putative glutathione S-transferase"
"chromosome","NC_016845.1",5124065,5125201,"-",11850171,,"KPHS_51000","YP_005229400.1",378,"auxiliary transport protein, membrane fusion protein (MFP) family"
"chromosome","NC_016845.1",5125205,5125573,"-",11850172,,"KPHS_51010","YP_005229401.1",122,"DUF3302 domain-containing protein"
"chromosome","NC_016845.1",5126112,5128019,"+",11850173,,"KPHS_51020","YP_005229402.1",635,"PTS family enzyme IICB/enzyme IIA"
"chromosome","NC_016845.1",5128120,5129268,"+",11850174,,"KPHS_51030","YP_005229403.1",382,"mannitol-1-phosphate dehydrogenase"
"chromosome","NC_016845.1",5129268,5129864,"+",11850175,,"KPHS_51040","YP_005229404.1",198,"mannitol repressor protein"
"chromosome","NC_016845.1",5129853,5130077,"-",11850176,,"KPHS_51050","YP_005229405.1",74,"hypothetical protein KPHS_51050"
"chromosome","NC_016845.1",5130350,5130712,"+",11850177,,"KPHS_51060","YP_005229406.1",120,"YibL family ribosome-associated protein"
"chromosome","NC_016845.1",5130998,5132653,"+",11850178,,"KPHS_51070","YP_005229407.1",551,"L-lactate permease"
"chromosome","NC_016845.1",5132650,5133423,"+",11850179,,"KPHS_51080","YP_005229408.1",257,"DNA-binding transcriptional repressor LldR"
"chromosome","NC_016845.1",5133423,5134607,"+",11850180,,"KPHS_51090","YP_005229409.1",394,"L-lactate dehydrogenase"
"chromosome","NC_016845.1",5134700,5135173,"+",11850181,,"KPHS_51100","YP_005229410.1",157,"putative tRNA/rRNA methyltransferase YibK"
"chromosome","NC_016845.1",5135255,5136076,"-",11850182,,"KPHS_51110","YP_005229411.1",273,"serine acetyltransferase"
"chromosome","NC_016845.1",5136150,5137169,"-",11850183,,"KPHS_51120","YP_005229412.1",339,"NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
"chromosome","NC_016845.1",5137169,5137636,"-",11850184,,"KPHS_51130","YP_005229413.1",155,"preprotein translocase subunit SecB"
"chromosome","NC_016845.1",5137697,5137948,"-",11850185,,"KPHS_51140","YP_005229414.1",83,"glutaredoxin 3"
"chromosome","NC_016845.1",5138053,5138484,"-",11850186,,"KPHS_51150","YP_005229415.1",143,"putative phosphatase"
"chromosome","NC_016845.1",5138730,5140274,"+",11850187,,"KPHS_51160","YP_005229416.1",514,"phosphoglyceromutase"
"chromosome","NC_016845.1",5140284,5141555,"+",11850188,,"KPHS_51170","YP_005229417.1",423,"murein hydrolase activator EnvC"
